,SHA_fix,SHA_bug,file,time_in_days
0,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/Directory.java,5.0
1,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/FSDirectory.java,5.0
2,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/FileSwitchDirectory.java,5.0
3,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/MMapDirectory.java,5.0
4,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,5.0
5,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/NIOFSDirectory.java,5.0
6,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/store/MockRAMDirectory.java,5.0
7,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,5.0
8,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexWriter.java,5.0
9,1750b26b33a42bb3f86609a1d3167f00181e64d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/SimpleFSDirectory.java,5.0
10,a276dda4ee8364432045ed4e71dca9288ed8fb79,7b59dc3ee1f76566d2fdd87204f6e7fc34955c39,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/tier/CartesianPolyFilterBuilder.java,0.0
11,a276dda4ee8364432045ed4e71dca9288ed8fb79,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/tier/CartesianPolyFilterBuilder.java,14.0
12,91bf56a6fe333c995e05e1063c6e3afde31b3004,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexWriter.java,18.0
13,8e165bf99c24940f47d31cb40ce52757e5836180,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriterReader.java,0.0
14,8e165bf99c24940f47d31cb40ce52757e5836180,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,0.0
15,8e165bf99c24940f47d31cb40ce52757e5836180,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriterReader.java,19.0
16,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/DocumentsWriter.java,1.0
17,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/search/FieldCacheRangeFilter.java,1.0
18,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/SegmentMerger.java,1.0
19,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/search/TermScorer.java,1.0
20,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/codecs/sep/SingleIntIndexInput.java,1.0
21,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/MultiFields.java,1.0
22,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/util/UnicodeUtil.java,1.0
23,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/CheckIndex.java,1.0
24,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/SegmentWriteState.java,1.0
25,6b2cf76ed748878af6d4a19646385c52fb30d459,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,1.0
26,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/DocumentsWriter.java,20.0
27,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/search/FieldCacheRangeFilter.java,20.0
28,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/search/TestFieldCacheRangeFilter.java,20.0
29,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/util/UnicodeUtil.java,20.0
30,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/search/TestFieldCacheRangeFilter.java,20.0
31,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/CheckIndex.java,20.0
32,6b2cf76ed748878af6d4a19646385c52fb30d459,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/SegmentWriteState.java,20.0
33,94f588c09c2923d58d8958743c3b81a47f27e740,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,22.0
34,94f588c09c2923d58d8958743c3b81a47f27e740,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/analysis/standard/StandardFilter.java,22.0
35,94f588c09c2923d58d8958743c3b81a47f27e740,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,22.0
36,008114bcf5b0c839fb652fc41605430c4764ea42,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/analysis/Tokenizer.java,22.0
37,3f308559b4ca87bdf780d928648b7ca05ab81bc1,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/contrib/remote/src/test/org/apache/lucene/search/TestRemoteCachingWrapperFilter.java,24.0
38,3f308559b4ca87bdf780d928648b7ca05ab81bc1,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/util/_TestUtil.java,24.0
39,3f308559b4ca87bdf780d928648b7ca05ab81bc1,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/contrib/remote/src/test/org/apache/lucene/search/TestRemoteSearchable.java,24.0
40,3f308559b4ca87bdf780d928648b7ca05ab81bc1,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/contrib/remote/src/test/org/apache/lucene/search/TestRemoteSort.java,24.0
41,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,ad148b14e682f0ff0ab0fbfbf86cf7173e563210,lucene/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,2.0
42,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/store/TestWindowsMMap.java,24.0
43,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestCrash.java,24.0
44,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,24.0
45,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,24.0
46,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,24.0
47,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestCrash.java,24.0
48,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestDeletionPolicy.java,24.0
49,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,24.0
50,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,24.0
51,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriter.java,24.0
52,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,24.0
53,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestDeletionPolicy.java,24.0
54,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java,24.0
55,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,24.0
56,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexWriter.java,24.0
57,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,24.0
58,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,24.0
59,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexReaderReopen.java,0.0
60,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestDeletionPolicy.java,0.0
61,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexWriterReader.java,0.0
62,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/java/org/apache/lucene/index/IndexWriter.java,0.0
63,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestStressIndexing.java,0.0
64,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,0.0
65,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,0.0
66,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,0.0
67,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,0.0
68,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,0.0
69,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexReaderReopen.java,0.0
70,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestCrash.java,0.0
71,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,0.0
72,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,0.0
73,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexReader.java,0.0
74,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestCrash.java,0.0
75,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriterExceptions.java,0.0
76,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriter.java,0.0
77,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriterDelete.java,0.0
78,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestDeletionPolicy.java,0.0
79,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java,0.0
80,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexWriterExceptions.java,0.0
81,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,0.0
82,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriterReader.java,0.0
83,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/store/TestWindowsMMap.java,0.0
84,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestStressIndexing2.java,0.0
85,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestStressIndexing.java,0.0
86,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,0.0
87,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/store/TestLockFactory.java,0.0
88,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/java/org/apache/lucene/index/IndexNotFoundException.java,0.0
89,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,0.0
90,de5bb3997ab7c30e7cedc17cf9e990053a670821,7a1ec823f8604aecb7ab5f928d6fc1cd2bee47d9,lucene/backwards/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,0.0
91,de5bb3997ab7c30e7cedc17cf9e990053a670821,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,4.0
92,de5bb3997ab7c30e7cedc17cf9e990053a670821,fb75f55481d141b1ad2701c4edda4d63b4d211b6,lucene/src/java/org/apache/lucene/index/IndexNotFoundException.java,0.0
93,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexWriterDelete.java,24.0
94,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestDeletionPolicy.java,24.0
95,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexWriter.java,24.0
96,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/store/TestBufferedIndexInput.java,24.0
97,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,24.0
98,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,24.0
99,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,24.0
100,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,24.0
101,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestCrash.java,24.0
102,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,24.0
103,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,24.0
104,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexReader.java,24.0
105,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestCrash.java,24.0
106,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriter.java,24.0
107,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestDeletionPolicy.java,24.0
108,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java,24.0
109,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,24.0
110,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/store/TestWindowsMMap.java,24.0
111,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/store/TestLockFactory.java,24.0
112,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/store/TestBufferedIndexInput.java,24.0
113,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/store/TestLockFactory.java,24.0
114,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,24.0
115,de5bb3997ab7c30e7cedc17cf9e990053a670821,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,24.0
116,de5bb3997ab7c30e7cedc17cf9e990053a670821,1ffe9d21e8dcf4ea4e10d2fdc5232ac82eec2bcc,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,20.0
117,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/backwards/src/test/org/apache/lucene/store/TestWindowsMMap.java,1.0
118,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestCrash.java,1.0
119,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,1.0
120,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/backwards/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,1.0
121,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,1.0
122,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,1.0
123,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/backwards/src/test/org/apache/lucene/index/TestDeletionPolicy.java,1.0
124,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1.0
125,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,1.0
126,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriter.java,1.0
127,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestDeletionPolicy.java,1.0
128,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java,1.0
129,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,1.0
130,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/java/org/apache/lucene/index/IndexWriter.java,1.0
131,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/backwards/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1.0
132,9bd9a68443a55110849b0606bd8f0d509d8f0e82,de5bb3997ab7c30e7cedc17cf9e990053a670821,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,1.0
133,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/store/TestWindowsMMap.java,26.0
134,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/store/Directory.java,26.0
135,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestCrash.java,26.0
136,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,26.0
137,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,26.0
138,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/java/org/apache/lucene/index/IndexReader.java,26.0
139,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestCrash.java,26.0
140,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestDeletionPolicy.java,26.0
141,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,26.0
142,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,26.0
143,9bd9a68443a55110849b0606bd8f0d509d8f0e82,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d,lucene/backwards/src/test/org/apache/lucene/index/TestIndexWriter.java,26.0
