sha,file,implicated
16b9331f9244951c07a0157082da4202691abfd5,maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,1
faa082995efdbb16e34c26d1a17c33da74e261d5,maven-model-builder/src/main/java/org/apache/maven/model/profile/activation/JdkVersionProfileActivator.java,1
094a5a4312d6f61319eb4f4e70fff791a633f068,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
094a5a4312d6f61319eb4f4e70fff791a633f068,maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,1
094a5a4312d6f61319eb4f4e70fff791a633f068,maven-project/src/main/java/org/apache/maven/project/MavenProject.java,1
60c1b6f7b6f2a4aca68fffb6c04356629b82f1e0,maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,1
60c1b6f7b6f2a4aca68fffb6c04356629b82f1e0,maven-project-builder/src/main/java/org/apache/maven/project/processor/DistributionManagementProcessor.java,1
2017c78e0ae5da2814d78e8c80ced3b4fa0bdd7e,maven-core/src/main/java/org/apache/maven/plugin/PluginRealmManager.java,1
2017c78e0ae5da2814d78e8c80ced3b4fa0bdd7e,maven-core/src/main/java/org/apache/maven/plugin/MavenPluginCollector.java,1
2017c78e0ae5da2814d78e8c80ced3b4fa0bdd7e,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,1
2017c78e0ae5da2814d78e8c80ced3b4fa0bdd7e,maven-core/src/test/java/org/apache/maven/plugin/DefaultPluginRealmManagerTest.java,1
2017c78e0ae5da2814d78e8c80ced3b4fa0bdd7e,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginRealmManager.java,1
2425f945fbe9080f9b6cbb22509507f1f7be037f,maven-core/src/main/java/org/apache/maven/DefaultMaven.java,1
1c235317d7e386ce5cec04a8a76be1283733deae,maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,1
1c235317d7e386ce5cec04a8a76be1283733deae,maven-project/src/main/java/org/apache/maven/project/build/model/DefaultModelLineageBuilder.java,1
16c46a696654c5b31fcd4272f7c5c99c3a5c54a6,bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/Bootstrap.java,1
bd9a7f4f7b24aee8dfc47b0872cfc04e0515cf4a,maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,1
42884072b20381fba3ca9aa133866e99c66fce4b,maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuildingHelper.java,1
42884072b20381fba3ca9aa133866e99c66fce4b,maven-core/src/main/java/org/apache/maven/plugin/PluginArtifactsCache.java,1
42884072b20381fba3ca9aa133866e99c66fce4b,maven-core/src/main/java/org/apache/maven/plugin/DefaultExtensionRealmCache.java,1
42884072b20381fba3ca9aa133866e99c66fce4b,maven-core/src/main/java/org/apache/maven/plugin/ExtensionRealmCache.java,1
42884072b20381fba3ca9aa133866e99c66fce4b,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginArtifactsCache.java,1
1b4723f972c940f61e7e0d6d1707b36c44e7d8c4,sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/DefaultArtifactDiscoverer.java,1
1398c7c6af342949e188b8ad3bb4f1538cc80029,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
e165438db3d23a6e6fdc7f2e1f07f2d8d2ec7434,maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,1
d47f6c7dd6235eacbee845283b8ce18ad211d730,maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,1
d47f6c7dd6235eacbee845283b8ce18ad211d730,maven-core/src/main/java/org/apache/maven/cli/MavenCli.java,1
512d83070a96f8e25edfc4bb0500341e19f75b34,maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,1
4433f558a25aa82c33ecc0e90d30571f3b8e13bc,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,1
9d6ba0d633196df936841bc30c6d697fcecba33f,maven-script/maven-script-marmalade/src/main/java/org/apache/maven/script/marmalade/tags/MetadataTag.java,1
9d6ba0d633196df936841bc30c6d697fcecba33f,maven-plugin-descriptor/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,1
b954b833e56da0f11612ab7d63213a07c59cd6ff,maven-project/src/test/java/org/apache/maven/project/PomConstructionTest.java,1
b954b833e56da0f11612ab7d63213a07c59cd6ff,maven-project-builder/src/main/java/org/apache/maven/project/processor/DependencyProcessor.java,1
b954b833e56da0f11612ab7d63213a07c59cd6ff,maven-project/src/main/java/org/apache/maven/project/processor/ReportingProcessor.java,1
b954b833e56da0f11612ab7d63213a07c59cd6ff,maven-project-builder/src/main/java/org/apache/maven/project/processor/ProcessorContext.java,1
659a1f47369a02816a82585a98f8394592b847d6,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
20f8323b0a993799f77db49c787829449a17b8c0,maven-compat/src/test/java/org/apache/maven/project/EmptyLifecycleExecutor.java,1
fd5683b9369759d4b3e755ea4d903a814e4e5b45,maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java,1
65b542741b82c3e5499a667158959c880698ac83,sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/ArtifactDiscoverer.java,1
65b542741b82c3e5499a667158959c880698ac83,sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/DefaultArtifactDiscoverer.java,1
65b542741b82c3e5499a667158959c880698ac83,sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/RepositoryCleaner.java,1
65b542741b82c3e5499a667158959c880698ac83,sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/LegacyArtifactDiscoverer.java,1
8a69c2bdc0d94ae6f22cef3d26cef67b2bc3b749,maven-plugins/maven-ear-plugin/src/main/java/org/apache/maven/plugin/ear/module/EarModuleFactory.java,1
8a69c2bdc0d94ae6f22cef3d26cef67b2bc3b749,maven-plugins/maven-ear-plugin/src/main/java/org/apache/maven/plugin/ear/AbstractEarMojo.java,1
c13e8c7629f04dd640e00665580e6bf01c18278a,maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,1
9be3468e2646949dd0b73d63cc4b1b73bd8300fb,maven-core/src/main/java/org/apache/maven/project/DefaultModelBuildingListener.java,1
6da9bf5c0a7ed8fec172b7b660e8545fe9178873,maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,1
a315a9dac3764cddc7bb96354cdcae1738923ca6,maven-model-builder/src/main/java/org/apache/maven/model/validation/DefaultModelValidator.java,1
556254c8c3f4ac77fb71f16c46605b59cc67014e,maven-core/src/main/java/org/apache/maven/execution/DefaultRuntimeInformation.java,1
556254c8c3f4ac77fb71f16c46605b59cc67014e,maven-core/src/main/java/org/apache/maven/execution/ApplicationInformation.java,1
f3c978e962a3de435575690d521bf1c4448a6065,maven-project-builder/src/main/java/org/apache/maven/project/builder/PomTransformer.java,1
e7e70cb97f0071e8b66ffa0e3e242bae10b04d9d,maven-embedder/src/test/java/org/apache/maven/embedder/MavenEmbedderTest.java,1
e7e70cb97f0071e8b66ffa0e3e242bae10b04d9d,maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,1
2a241710f05c0e0eb919866fcc1f81bb792f3f45,maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java,1
e1f58d5f3dfd45ff407d3dc9ebaeeafb4bf2b6e5,maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java,1
b3611a4fdd97d993bab61fa61759cbd4dd510ea0,maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuildingRequest.java,1
b3611a4fdd97d993bab61fa61759cbd4dd510ea0,maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java,1
69c68d06c53ec9c35265e4c0140bf6714874a9ae,maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleDependencyResolver.java,1
69c68d06c53ec9c35265e4c0140bf6714874a9ae,maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java,1
c9b6d83c5730a857defe2960ff0aed878ded8c4a,maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,1
c9b6d83c5730a857defe2960ff0aed878ded8c4a,maven-project/src/main/java/org/apache/maven/profiles/activation/SystemPropertyProfileActivator.java,1
778f044ed92673ad03ab21b0ea9a8b77bd22b4ab,maven-project/src/test/java/org/apache/maven/project/PomConstructionTest.java,1
778f044ed92673ad03ab21b0ea9a8b77bd22b4ab,maven-project/src/main/java/org/apache/maven/project/builder/impl/DefaultProjectBuilder.java,1
778f044ed92673ad03ab21b0ea9a8b77bd22b4ab,maven-project/src/main/java/org/apache/maven/project/builder/PomClassicDomainModel.java,1
25460922d56799ae6686812645e941e2d4a8ea40,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
25460922d56799ae6686812645e941e2d4a8ea40,maven-project/src/main/java/org/apache/maven/project/error/DefaultProjectErrorReporter.java,1
25460922d56799ae6686812645e941e2d4a8ea40,maven-project/src/main/java/org/apache/maven/project/error/ProjectErrorReporter.java,1
