"issue_key","created","resolutiondate","days_to_solve"
"MNG-3074","2007-06-27","2007-09-12","77"
"MNG-3943","2008-12-26","2009-01-09","14"
"MNG-1942","2006-01-07","2006-06-18","162"
"MNG-1057","2005-10-01","2005-10-01","0"
"MNG-2603","2006-10-12","2006-10-14","2"
"MNG-3817","2008-11-04","2008-11-13","9"
"MNG-4528","2010-01-12","2010-01-13","1"
"MNG-1110","2005-10-06","2005-10-07","1"
"MNG-4283","2009-08-05","2009-08-05","0"
"MNG-1447","2005-11-07","2005-11-18","11"
"MNG-2045","2006-02-06","2009-02-27","1117"
"MNG-2254","2006-04-29","2007-10-17","536"
"MNG-3363","2008-01-14","2008-12-13","334"
"MNG-3677","2008-07-23","2008-10-02","71"
"MNG-3257","2007-10-25","2008-01-05","72"
"MNG-104","2005-01-04","2005-04-25","111"
"MNG-1384","2005-11-01","2005-11-23","22"
"MNG-5056","2011-03-24","2015-01-21","1399"
"MNG-16","2004-06-24","2004-08-16","53"
"MNG-913","2005-09-18","2005-09-28","10"
"MNG-4755","2010-08-07","2010-08-20","13"
"MNG-3396","2008-02-10","2008-02-10","0"
"MNG-2682","2006-11-29","2006-12-30","31"
"MNG-747","2005-08-18","2005-08-18","0"
"MNG-372","2005-05-08","2005-05-10","2"
"MNG-2942","2007-04-09","2007-04-10","1"
"MNG-380","2005-05-10","2007-03-22","681"
"MNG-3998","2009-01-22","2009-01-25","3"
"MNG-3581","2008-05-17","2008-05-31","14"
"MNG-558","2005-07-07","2005-07-20","13"
"MNG-2733","2006-12-31","2006-12-31","0"
"MNG-712","2005-08-09","2005-10-10","62"
"MNG-2212","2006-04-07","2006-05-11","34"
"MNG-4475","2009-12-01","2009-12-01","0"
"MNG-4313","2009-08-20","2009-08-20","0"
"MNG-4003","2009-01-26","2009-01-26","0"
"MNG-4041","2009-02-17","2009-06-05","108"
"MNG-1992","2006-01-19","2007-09-02","591"
"MNG-299","2005-04-12","2005-04-26","14"
"MNG-488","2005-06-18","2005-07-28","40"
"MNG-3433","2008-03-04","2008-03-05","1"
"MNG-3650","2008-07-03","2010-11-21","871"
"MNG-246","2005-04-05","2005-06-17","73"
"MNG-2875","2007-03-14","2009-12-29","1021"
"MNG-2685","2006-12-01","2007-10-22","325"
"MNG-524","2005-06-24","2005-07-12","18"
"MNG-5155","2011-08-13","2011-08-19","6"
"MNG-4309","2009-08-18","2010-09-16","394"
"MNG-3710","2008-08-14","2008-08-14","0"
"MNG-823","2005-09-02","2005-09-27","25"
"MNG-5591","2014-02-21","2014-03-01","8"
"MNG-1656","2005-11-22","2005-11-23","1"
"MNG-2738","2007-01-02","2010-12-04","1432"
"MNG-3284","2007-11-14","2009-02-14","458"
"MNG-3086","2007-07-03","2008-03-05","246"
"MNG-2573","2006-09-25","2007-03-30","186"
"MNG-3649","2008-07-03","2008-10-02","91"
"MNG-3918","2008-12-16","2009-02-03","49"
"MNG-3827","2008-11-09","2008-11-12","3"
"MNG-86","2004-09-29","2005-06-06","250"
"MNG-3846","2008-11-15","2008-11-15","0"
"MNG-245","2005-04-04","2005-04-05","1"
"MNG-2147","2006-03-11","2006-05-06","56"
"MNG-4213","2009-06-19","2009-06-19","0"
"MNG-1372","2005-10-30","2005-11-02","3"
"MNG-664","2005-07-27","2005-07-27","0"
"MNG-5623","2014-04-25","2014-04-30","5"
"MNG-2951","2007-04-17","2007-04-20","3"
"MNG-3380","2008-01-28","2008-07-09","163"
"MNG-2935","2007-04-05","2007-09-02","150"
"MNG-5192","2011-11-04","2011-11-04","0"
"MNG-322","2005-04-17","2005-04-20","3"
"MNG-4654","2010-05-01","2010-05-01","0"
"MNG-5609","2014-03-25","2014-03-25","0"
"MNG-2812","2007-02-06","2007-03-10","32"
"MNG-3496","2008-04-02","2008-04-02","0"
"MNG-27","2004-07-18","2004-07-23","5"
"MNG-4231","2009-07-08","2009-07-31","23"
"MNG-3651","2008-07-03","2008-07-09","6"
"MNG-4239","2009-07-14","2009-07-14","0"
"MNG-4459","2009-11-20","2009-11-20","0"
"MNG-4235","2009-07-09","2009-07-22","13"
"MNG-4129","2009-04-10","2009-05-21","41"
"MNG-3077","2007-06-29","2007-10-16","109"
"MNG-260","2005-04-07","2005-04-12","5"
"MNG-835","2005-09-05","2005-09-12","7"
"MNG-4997","2011-01-27","2011-02-12","16"
"MNG-3838","2008-11-13","2008-12-22","39"
"MNG-1033","2005-09-27","2005-09-30","3"
"MNG-4050","2009-02-25","2009-05-16","80"
"MNG-3477","2008-03-21","2010-03-30","739"
"MNG-4987","2011-01-20","2011-02-23","34"
"MNG-3495","2008-04-02","2008-04-02","0"
"MNG-4408","2009-10-26","2009-10-27","1"
"MNG-2932","2007-04-05","2007-10-17","195"
"MNG-1424","2005-11-04","2005-11-14","10"
"MNG-2164","2006-01-09","2006-11-02","297"
"MNG-115","2005-02-03","2007-03-04","759"
"MNG-1419","2005-11-04","2006-01-05","62"
"MNG-4034","2009-02-12","2009-03-23","39"
"MNG-817","2005-08-31","2005-09-28","28"
"MNG-5137","2011-07-25","2011-07-27","2"
"MNG-564","2005-07-10","2005-07-11","1"
"MNG-4564","2010-02-18","2010-06-30","132"
"MNG-191","2005-03-11","2005-03-15","4"
"MNG-3885","2008-12-02","2009-01-24","53"
"MNG-5663","2014-07-16","2014-07-19","3"
"MNG-2364","2006-06-13","2006-06-17","4"
"MNG-258","2005-04-06","2005-04-06","0"
"MNG-4026","2009-02-10","2009-02-10","0"
"MNG-3766","2008-09-25","2010-03-31","552"
"MNG-2136","2006-03-08","2006-03-10","2"
"MNG-4814","2010-09-16","2010-09-16","0"
"MNG-1290","2005-10-23","2006-11-02","375"
"MNG-4764","2010-08-15","2010-08-15","0"
"MNG-8","2004-04-23","2004-05-28","35"
"MNG-5140","2011-07-27","2011-07-27","0"
"MNG-4147","2009-04-28","2009-04-29","1"
"MNG-717","2005-08-09","2005-08-27","18"
"MNG-1961","2006-01-12","2007-05-25","498"
"MNG-2146","2006-03-11","2006-05-06","56"
"MNG-1073","2005-10-02","2005-10-02","0"
"MNG-5396","2012-12-01","2012-12-01","0"
"MNG-4834","2010-09-23","2010-09-25","2"
"MNG-4952","2010-12-23","2011-01-03","11"
"MNG-283","2005-04-11","2005-04-18","7"
"MNG-1052","2005-09-30","2005-10-03","3"
"MNG-4246","2009-07-18","2009-07-18","0"
"MNG-284","2005-04-11","2005-06-20","70"
"MNG-4218","2009-06-25","2009-06-25","0"
"MNG-3705","2008-08-12","2008-08-12","0"
"MNG-1981","2006-01-18","2007-03-22","428"
"MNG-4858","2010-10-08","2010-10-08","0"
"MNG-3906","2008-12-14","2008-12-14","0"
"MNG-2244","2006-04-27","2006-04-28","1"
"MNG-1079","2005-10-03","2005-10-13","10"
"MNG-5064","2011-04-13","2011-07-27","105"
"MNG-2712","2006-12-22","2007-01-15","24"
"MNG-72","2004-08-19","2004-12-04","107"
"MNG-915","2005-09-18","2005-09-29","11"
"MNG-5766","2015-02-18","2015-02-18","0"
"MNG-555","2005-07-07","2005-10-05","90"
"MNG-1220","2005-10-16","2005-11-06","21"
"MNG-5647","2014-06-15","2014-06-15","0"
"MNG-2921","2007-04-03","2007-05-31","58"
"MNG-4347","2009-09-08","2009-09-10","2"
"MNG-1827","2005-12-13","2006-09-28","289"
"MNG-509","2005-06-23","2005-07-22","29"
"MNG-1434","2005-11-05","2005-11-05","0"
"MNG-3410","2008-02-19","2008-03-01","11"
"MNG-3272","2007-11-05","2007-11-05","0"
"MNG-1703","2005-11-29","2006-02-21","84"
"MNG-4387","2009-10-02","2009-10-02","0"
"MNG-3645","2008-07-02","2008-12-17","168"
"MNG-3916","2008-12-14","2008-12-17","3"
"MNG-4629","2010-04-08","2010-04-08","0"
"MNG-3607","2008-05-30","2009-10-30","518"
"MNG-294","2005-04-11","2005-06-16","66"
"MNG-1245","2005-10-20","2006-07-06","259"
"MNG-5329","2012-08-15","2013-06-02","291"
"MNG-4845","2010-10-01","2010-10-01","0"
"MNG-4166","2009-05-18","2009-06-02","15"
"MNG-5314","2012-07-17","2012-07-18","1"
"MNG-4918","2010-11-26","2010-11-26","0"
"MNG-4328","2009-08-28","2009-09-14","17"
"MNG-869","2005-09-12","2005-09-21","9"
"MNG-5658","2014-06-26","2014-07-06","10"
"MNG-3718","2008-08-15","2008-08-15","0"
"MNG-5087","2011-05-08","2014-01-23","991"
"MNG-238","2005-04-01","2005-04-04","3"
"MNG-1131","2005-10-07","2005-10-10","3"
"MNG-5590","2014-02-14","2014-03-23","37"
"MNG-320","2005-04-16","2005-04-20","4"
"MNG-4472","2009-11-27","2009-11-28","1"
"MNG-1744","2005-12-04","2006-01-05","32"
"MNG-3036","2007-06-05","2007-07-14","39"
"MNG-2554","2006-09-10","2007-05-31","263"
"MNG-2961","2007-04-24","2007-08-14","112"
"MNG-1341","2005-10-27","2005-10-30","3"
"MNG-4677","2010-05-17","2010-05-17","0"
"MNG-4877","2010-10-25","2010-10-30","5"
"MNG-3193","2007-09-06","2007-11-08","63"
"MNG-3159","2007-08-21","2007-09-10","20"
"MNG-3084","2007-07-02","2007-07-02","0"
"MNG-4262","2009-07-28","2009-07-28","0"
"MNG-4794","2010-09-03","2010-09-26","23"
"MNG-4007","2009-01-27","2009-01-27","0"
"MNG-111","2005-01-17","2005-01-27","10"
"MNG-4027","2009-02-10","2009-04-08","57"
"MNG-1159","2005-10-10","2005-10-11","1"
"MNG-5467","2013-04-12","2014-01-19","282"
"MNG-2874","2007-03-14","2007-06-04","82"
"MNG-4789","2010-09-01","2010-09-13","12"
"MNG-291","2005-04-11","2005-04-12","1"
"MNG-4427","2009-11-04","2009-11-05","1"
"MNG-705","2005-08-06","2005-09-27","52"
"MNG-5700","2014-10-18","2014-10-18","0"
"MNG-689","2005-08-02","2005-08-10","8"
"MNG-3872","2008-11-27","2009-08-14","260"
"MNG-4320","2009-08-25","2009-08-25","0"
"MNG-5648","2014-06-15","2014-06-15","0"
"MNG-4317","2009-08-24","2009-08-24","0"
"MNG-3978","2009-01-09","2009-01-09","0"
"MNG-4363","2009-09-18","2009-09-21","3"
"MNG-3662","2008-07-11","2008-12-19","161"
"MNG-2746","2007-01-08","2007-01-08","0"
"MNG-5390","2012-11-28","2012-11-30","2"
"MNG-216","2005-03-19","2005-03-22","3"
"MNG-1457","2005-11-08","2006-04-21","164"
"MNG-600","2005-07-17","2005-08-06","20"
"MNG-2033","2006-02-02","2006-02-02","0"
"MNG-534","2005-06-28","2005-07-17","19"
"MNG-3663","2008-07-12","2008-09-30","80"
"MNG-4191","2009-06-08","2009-06-20","12"
"MNG-2813","2007-02-07","2007-05-31","113"
"MNG-2434","2006-07-11","2007-06-16","340"
"MNG-255","2005-04-05","2005-04-06","1"
"MNG-561","2005-07-08","2005-07-11","3"
"MNG-936","2005-09-20","2005-09-29","9"
"MNG-1281","2005-10-22","2006-08-10","292"
"MNG-5113","2011-06-07","2011-07-27","50"
"MNG-5779","2015-03-04","2015-03-05","1"
"MNG-2013","2006-01-25","2006-01-26","1"
"MNG-3365","2008-01-17","2008-01-17","0"
"MNG-556","2005-07-07","2005-07-13","6"
"MNG-2790","2007-01-24","2007-01-24","0"
"MNG-2413","2006-06-30","2006-11-09","132"
"MNG-4165","2009-05-18","2009-06-09","22"
"MNG-508","2005-06-22","2005-08-02","41"
"MNG-4348","2009-09-09","2009-09-09","0"
"MNG-4078","2009-03-10","2009-03-13","3"
"MNG-4529","2010-01-13","2010-01-16","3"
"MNG-1837","2005-12-14","2005-12-14","0"
"MNG-639","2005-07-25","2005-09-03","40"
"MNG-3621","2008-06-11","2009-02-26","260"
"MNG-3010","2007-05-24","2008-05-18","360"
"MNG-4126","2009-04-08","2009-04-09","1"
"MNG-5686","2014-09-09","2015-01-22","135"
"MNG-546","2005-06-30","2005-07-07","7"
"MNG-1559","2005-11-14","2005-11-28","14"
"MNG-3194","2007-09-06","2007-10-10","34"
"MNG-1517","2005-11-11","2006-06-17","218"
"MNG-3483","2008-03-26","2009-08-31","523"
"MNG-77","2004-08-31","2005-04-04","216"
"MNG-588","2005-07-13","2005-07-26","13"
"MNG-693","2005-08-03","2005-08-26","23"
"MNG-3957","2009-01-05","2009-02-14","40"
"MNG-3831","2008-11-11","2008-11-11","0"
"MNG-444","2005-06-03","2005-06-03","0"
"MNG-5559","2014-01-09","2014-01-09","0"
"MNG-2793","2007-01-25","2007-03-10","44"
"MNG-3930","2008-12-19","2008-12-20","1"
"MNG-268","2005-04-07","2005-04-07","0"
"MNG-1323","2005-10-25","2008-11-29","1131"
"MNG-5645","2014-06-09","2014-06-11","2"
"MNG-4413","2009-10-27","2009-10-30","3"
"MNG-4779","2010-08-25","2010-08-30","5"
"MNG-4461","2009-11-20","2009-11-20","0"
"MNG-2880","2007-03-17","2007-04-08","22"
"MNG-2861","2007-03-08","2008-03-10","368"
"MNG-3808","2006-11-03","2009-02-06","826"
"MNG-3231","2007-10-05","2007-11-08","34"
"MNG-4291","2009-08-11","2009-08-11","0"
"MNG-4913","2010-11-23","2010-11-23","0"
"MNG-820","2005-09-01","2005-09-26","25"
"MNG-483","2005-06-17","2005-08-17","61"
"MNG-4167","2009-05-18","2009-06-29","42"
"MNG-3625","2008-06-12","2008-12-14","185"
"MNG-1112","2005-10-06","2005-10-06","0"
