,commit_hash,file,implicated
49,dbecbe5dfe50f834fc3b8401709079e9470cc517,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/YarnChild.java,1
50,dbecbe5dfe50f834fc3b8401709079e9470cc517,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/launcher/ContainerLaunch.java,1
51,dbecbe5dfe50f834fc3b8401709079e9470cc517,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/TestContainerManager.java,1
52,dbecbe5dfe50f834fc3b8401709079e9470cc517,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacitySchedulerConfiguration.java,1
53,a6dd60513236840322c14265d8356dc7ddf37555,hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/security/authentication/util/KerberosName.java,1
54,23da8fe75e474f2ece36bc23c7368f12bc9a56cc,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/Groups.java,1
55,23da8fe75e474f2ece36bc23c7368f12bc9a56cc,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/NetgroupCache.java,1
56,23da8fe75e474f2ece36bc23c7368f12bc9a56cc,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/authorize/TestAccessControlList.java,1
57,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/test/java/org/apache/hadoop/fs/http/server/TestHttpFSKerberosAuthenticationHandler.java,1
58,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/client/HttpFSFileSystem.java,1
59,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/server/HttpFSKerberosAuthenticationHandler.java,1
60,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/test/java/org/apache/hadoop/fs/http/server/TestHttpFSWithKerberos.java,1
61,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/token/delegation/web/DelegationTokenAuthenticator.java,1
62,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/token/delegation/web/DelegationTokenManager.java,1
63,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/web/TestDelegationTokenAuthenticationHandlerWithMocks.java,1
64,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/client/HttpFSKerberosAuthenticator.java,1
65,c7bbda5ec94eb3a7f38d351f77d3ffb69079d710,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/token/delegation/web/DelegationTokenAuthenticationHandler.java,1
66,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestCopyListing.java,1
67,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/CopyCommitter.java,1
68,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestIntegration.java,1
69,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCp.java,1
70,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpOptions.java,1
71,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestCopyMapper.java,1
72,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/util/DistCpUtils.java,1
73,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableFileCopyCommand.java,1
74,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestUniformSizeInputFormat.java,1
75,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/util/ThrottledInputStream.java,1
76,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestFileBasedCopyListing.java,1
77,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/SimpleCopyListing.java,1
78,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestOptionsParser.java,1
79,505dd186909660501bce47a3b272a1087707b892,hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCp.java,1
80,c979e30875b84c13c1c498a48eb71a67592f336a,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileSystemTestHelper.java,1
81,c979e30875b84c13c1c498a48eb71a67592f336a,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FSMainOperationsBaseTest.java,1
82,c979e30875b84c13c1c498a48eb71a67592f336a,common/src/test/core/org/apache/hadoop/fs/FSMainOperationsBaseTest.java,1
83,8033cb588106890490451718b539c9b5470f6de1,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/FailoverController.java,1
84,7a8bc9985874b1836447e78b2eb424cecaafed91,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestDelegationTokenRenewer.java,1
85,7a8bc9985874b1836447e78b2eb424cecaafed91,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DelegationTokenRenewer.java,1
86,22fa9415bcb6b56b5106219d514ed732f11863c9,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/StaticMapping.java,1
87,22fa9415bcb6b56b5106219d514ed732f11863c9,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/TestStaticMapping.java,1
88,22fa9415bcb6b56b5106219d514ed732f11863c9,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/net/AbstractDNSToSwitchMapping.java,1
89,22fa9415bcb6b56b5106219d514ed732f11863c9,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/TestSwitchMapping.java,1
90,2d05f1a749fc58e96558d728659d0bab5a582e13,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/HadoopKerberosName.java,1
91,2d05f1a749fc58e96558d728659d0bab5a582e13,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUserGroupInformation.java,1
92,ef144fd7a0b2c836f84b9d171dca1c169bc64a04,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/Configuration.java,1
93,3c8d3816c67d5309c56f2ee08876967e34b65ab6,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/LdapGroupsMapping.java,1
94,5f5b9006de8e049e67b1838f87d32a5fb47f03b3,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileStatus.java,1
95,1ab5aa5279fc0ee9c27c859b57f6b017c27459bc,src/java/org/apache/hadoop/fs/UnsupportedFileSystemException.java,1
96,1ab5aa5279fc0ee9c27c859b57f6b017c27459bc,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileContext.java,1
97,1ab5aa5279fc0ee9c27c859b57f6b017c27459bc,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/AbstractFileSystem.java,1
98,1ab5aa5279fc0ee9c27c859b57f6b017c27459bc,src/java/org/apache/hadoop/fs/FileContext.java,1
99,920663da2dd393f416f16b2d0f1b72be94e52db6,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/TestNetUtils.java,1
100,b0acd23d921ee66416552dcb24cb7f88f4007fb5,hadoop-common-project/hadoop-nfs/src/test/java/org/apache/hadoop/oncrpc/TestFrameDecoder.java,1
101,b0acd23d921ee66416552dcb24cb7f88f4007fb5,hadoop-common-project/hadoop-nfs/src/main/java/org/apache/hadoop/oncrpc/SimpleTcpServer.java,1
102,b0acd23d921ee66416552dcb24cb7f88f4007fb5,hadoop-common-project/hadoop-nfs/src/main/java/org/apache/hadoop/portmap/RpcProgramPortmap.java,1
103,b0acd23d921ee66416552dcb24cb7f88f4007fb5,hadoop-common-project/hadoop-nfs/src/main/java/org/apache/hadoop/oncrpc/SimpleUdpServer.java,1
104,940389afce6a1b9b9e1519aed528cbc444786756,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/AvroRpcEngine.java,1
105,940389afce6a1b9b9e1519aed528cbc444786756,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java,1
106,940389afce6a1b9b9e1519aed528cbc444786756,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/SaslRpcClient.java,1
107,940389afce6a1b9b9e1519aed528cbc444786756,src/java/org/apache/hadoop/ipc/Client.java,1
108,0294c49df60150bd9b363af5cfbc312222c12c69,src/java/org/apache/hadoop/fs/FileSystem.java,1
109,0294c49df60150bd9b363af5cfbc312222c12c69,src/java/org/apache/hadoop/fs/RawLocalFileSystem.java,1
110,0294c49df60150bd9b363af5cfbc312222c12c69,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Path.java,1
111,0294c49df60150bd9b363af5cfbc312222c12c69,src/java/org/apache/hadoop/fs/FsConfig.java,1
112,0294c49df60150bd9b363af5cfbc312222c12c69,src/test/core/org/apache/hadoop/fs/FileContextMainOperationsBaseTest.java,1
113,0294c49df60150bd9b363af5cfbc312222c12c69,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileContext.java,1
114,0294c49df60150bd9b363af5cfbc312222c12c69,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/RawLocalFileSystem.java,1
115,0294c49df60150bd9b363af5cfbc312222c12c69,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystem.java,1
116,0294c49df60150bd9b363af5cfbc312222c12c69,src/test/core/org/apache/hadoop/fs/TestLocalFSFileContextMainOperations.java,1
117,0294c49df60150bd9b363af5cfbc312222c12c69,src/java/org/apache/hadoop/fs/FileContext.java,1
118,eff192af6986ceb97b59e9e7ef035252f53f2ab5,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java,1
119,eff192af6986ceb97b59e9e7ef035252f53f2ab5,hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKMS.java,1
120,8bd2486b519ed6dcdc638843514d9034b7f3c49f,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/DataChecksum.java,1
121,02b87fc6b3611d56216a62c65215e92db56e16d9,src/java/org/apache/hadoop/ipc/Client.java,1
122,714e5f7165b101f72a43e8c3fb27be5def93fe42,src/java/org/apache/hadoop/ipc/AvroRpcEngine.java,1
123,714e5f7165b101f72a43e8c3fb27be5def93fe42,src/java/org/apache/hadoop/ipc/Client.java,1
124,714e5f7165b101f72a43e8c3fb27be5def93fe42,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/AvroRpcEngine.java,1
125,714e5f7165b101f72a43e8c3fb27be5def93fe42,src/java/org/apache/hadoop/ipc/WritableRpcEngine.java,1
126,714e5f7165b101f72a43e8c3fb27be5def93fe42,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestIPC.java,1
