"issue_key","created","resolutiondate","days_to_solve"
"CAMEL-7037","2013-12-04","2013-12-04","0"
"CAMEL-8409","2015-02-26","2015-02-26","0"
"CAMEL-3049","2010-08-12","2010-08-13","1"
"CAMEL-4096","2011-06-13","2011-06-28","15"
"CAMEL-6440","2013-06-07","2013-09-18","103"
"CAMEL-7784","2014-09-05","2014-11-30","86"
"CAMEL-1094","2008-11-15","2008-11-16","1"
"CAMEL-3018","2010-08-02","2010-08-02","0"
"CAMEL-1711","2009-06-15","2009-06-17","2"
"CAMEL-1275","2009-01-20","2009-01-21","1"
"CAMEL-873","2008-09-01","2008-09-03","2"
"CAMEL-6592","2013-07-30","2013-08-05","6"
"CAMEL-9031","2015-07-29","2015-07-29","0"
"CAMEL-6218","2013-03-27","2013-04-03","7"
"CAMEL-1735","2009-06-22","2009-06-24","2"
"CAMEL-5888","2012-12-17","2012-12-21","4"
"CAMEL-2200","2009-11-18","2009-11-20","2"
"CAMEL-1088","2008-11-14","2008-11-14","0"
"CAMEL-2745","2010-05-21","2010-05-21","0"
"CAMEL-5261","2012-05-09","2012-05-20","11"
"CAMEL-2187","2009-11-17","2010-01-26","70"
"CAMEL-4021","2011-05-27","2011-05-27","0"
"CAMEL-7665","2014-08-06","2014-09-07","32"
"CAMEL-210","2007-11-06","2007-11-14","8"
"CAMEL-6073","2013-02-12","2013-02-12","0"
"CAMEL-3355","2010-11-23","2010-11-23","0"
"CAMEL-7899","2014-10-09","2014-10-09","0"
"CAMEL-3248","2010-10-18","2010-10-21","3"
"CAMEL-6941","2013-11-06","2013-11-08","2"
"CAMEL-1813","2009-07-09","2009-07-09","0"
"CAMEL-1585","2009-05-05","2009-05-06","1"
"CAMEL-7839","2014-09-19","2014-09-22","3"
"CAMEL-2255","2009-12-04","2009-12-04","0"
"CAMEL-3022","2010-08-03","2010-08-03","0"
"CAMEL-111","2007-08-16","2007-08-17","1"
"CAMEL-939","2008-09-26","2008-10-29","33"
"CAMEL-2772","2010-06-01","2010-06-02","1"
"CAMEL-1963","2009-08-31","2009-09-10","10"
"CAMEL-1904","2009-08-12","2009-08-12","0"
"CAMEL-500","2008-05-10","2008-05-11","1"
"CAMEL-8480","2015-03-13","2015-03-14","1"
"CAMEL-7116","2014-01-09","2014-01-10","1"
"CAMEL-6586","2013-07-29","2013-08-22","24"
"CAMEL-1332","2009-02-10","2009-04-15","64"
"CAMEL-7745","2014-08-26","2014-08-26","0"
"CAMEL-1997","2009-09-08","2009-09-09","1"
"CAMEL-3199","2010-10-05","2010-10-06","1"
"CAMEL-7028","2013-12-02","2013-12-02","0"
"CAMEL-6429","2013-06-05","2013-06-06","1"
"CAMEL-1454","2009-03-12","2009-03-12","0"
"CAMEL-1467","2009-03-19","2010-07-08","476"
"CAMEL-8123","2014-12-04","2014-12-05","1"
"CAMEL-747","2008-07-23","2008-07-23","0"
"CAMEL-3912","2011-04-29","2011-04-29","0"
"CAMEL-193","2007-10-30","2007-11-13","14"
"CAMEL-987","2008-10-15","2008-10-22","7"
"CAMEL-6447","2013-06-11","2013-08-22","72"
"CAMEL-361","2008-03-05","2008-05-14","70"
"CAMEL-5414","2012-07-01","2012-09-19","80"
"CAMEL-6455","2013-06-13","2013-06-20","7"
"CAMEL-881","2008-09-07","2008-09-07","0"
"CAMEL-1740","2009-06-22","2009-07-03","11"
"CAMEL-7418","2014-05-06","2014-07-02","57"
"CAMEL-1755","2009-06-24","2009-06-24","0"
"CAMEL-9026","2015-07-27","2015-07-27","0"
"CAMEL-7546","2014-06-26","2014-06-26","0"
"CAMEL-7472","2014-05-28","2014-05-28","0"
"CAMEL-8231","2015-01-12","2015-02-15","34"
"CAMEL-6945","2013-11-08","2013-11-08","0"
"CAMEL-8360","2015-02-16","2015-02-18","2"
"CAMEL-2496","2010-02-24","2010-06-07","103"
"CAMEL-6762","2013-09-17","2013-09-17","0"
"CAMEL-7409","2014-05-05","2014-05-05","0"
"CAMEL-6853","2013-10-10","2013-10-11","1"
"CAMEL-4769","2011-12-12","2011-12-12","0"
"CAMEL-1093","2008-11-15","2008-11-21","6"
"CAMEL-3302","2010-11-02","2010-11-04","2"
"CAMEL-6442","2013-06-08","2013-06-09","1"
"CAMEL-466","2008-04-14","2008-04-14","0"
"CAMEL-6312","2013-04-24","2013-04-25","1"
"CAMEL-8352","2015-02-13","2015-02-18","5"
"CAMEL-8978","2015-07-17","2015-07-22","5"
"CAMEL-1233","2009-01-07","2009-01-07","0"
"CAMEL-858","2008-08-27","2008-08-27","0"
"CAMEL-7751","2014-08-26","2014-08-27","1"
"CAMEL-5987","2013-01-21","2013-01-21","0"
"CAMEL-6171","2013-03-17","2013-03-28","11"
"CAMEL-1898","2009-08-10","2010-05-20","283"
"CAMEL-2","2007-05-18","2007-05-18","0"
"CAMEL-3060","2010-08-18","2010-08-19","1"
"CAMEL-3216","2010-10-11","2010-10-11","0"
"CAMEL-7211","2014-02-16","2014-02-16","0"
"CAMEL-6693","2013-08-31","2013-08-31","0"
"CAMEL-2175","2009-11-16","2009-11-16","0"
"CAMEL-8672","2015-04-20","2015-04-20","0"
"CAMEL-2829","2010-06-18","2010-06-22","4"
"CAMEL-7659","2014-08-04","2014-08-13","9"
"CAMEL-6585","2013-07-29","2013-07-29","0"
"CAMEL-2687","2010-04-30","2010-05-06","6"
"CAMEL-5570","2012-09-05","2012-09-05","0"
"CAMEL-5644","2012-09-24","2012-09-24","0"
"CAMEL-2377","2010-01-18","2010-01-19","1"
"CAMEL-563","2008-05-30","2008-05-30","0"
"CAMEL-1003","2008-10-21","2008-10-21","0"
"CAMEL-6537","2013-07-10","2013-07-10","0"
"CAMEL-5161","2012-04-10","2012-04-11","1"
"CAMEL-6041","2013-02-06","2013-05-31","114"
"CAMEL-1612","2009-05-13","2009-09-14","124"
"CAMEL-6630","2013-08-13","2013-08-20","7"
"CAMEL-5432","2012-07-09","2012-07-09","0"
"CAMEL-562","2008-05-30","2008-05-31","1"
"CAMEL-3335","2010-11-12","2010-11-12","0"
"CAMEL-211","2007-11-08","2007-11-14","6"
"CAMEL-7318","2014-03-21","2015-03-05","349"
"CAMEL-8785","2015-05-21","2015-05-21","0"
"CAMEL-3559","2011-01-18","2011-01-18","0"
"CAMEL-1201","2008-12-22","2009-01-14","23"
"CAMEL-9017","2015-07-26","2015-07-26","0"
"CAMEL-8313","2015-02-04","2015-02-04","0"
"CAMEL-8682","2015-04-22","2015-04-22","0"
"CAMEL-7242","2014-02-26","2014-02-26","0"
"CAMEL-8036","2014-11-12","2014-11-20","8"
"CAMEL-3789","2011-03-18","2011-03-27","9"
"CAMEL-7202","2014-02-13","2014-02-13","0"
"CAMEL-5456","2012-07-20","2012-09-30","72"
"CAMEL-4447","2011-09-13","2011-10-05","22"
"CAMEL-8358","2015-02-16","2015-02-16","0"
"CAMEL-1053","2008-11-05","2008-11-05","0"
"CAMEL-510","2008-05-13","2008-05-13","0"
"CAMEL-6940","2013-11-06","2013-11-13","7"
"CAMEL-504","2008-05-12","2008-05-16","4"
"CAMEL-7044","2013-12-06","2013-12-07","1"
"CAMEL-5085","2012-03-14","2012-03-15","1"
"CAMEL-5315","2012-05-29","2012-05-29","0"
"CAMEL-5041","2012-02-26","2012-03-02","5"
"CAMEL-4325","2011-08-10","2011-09-02","23"
"CAMEL-6857","2013-10-11","2013-10-21","10"
"CAMEL-8933","2015-07-06","2015-07-06","0"
"CAMEL-5309","2012-05-25","2012-06-04","10"
"CAMEL-4388","2011-08-27","2011-08-27","0"
"CAMEL-6752","2013-09-15","2013-09-16","1"
"CAMEL-509","2008-05-12","2008-05-13","1"
"CAMEL-664","2008-07-03","2008-07-04","1"
"CAMEL-1848","2009-07-23","2009-07-23","0"
"CAMEL-726","2008-07-15","2008-07-24","9"
"CAMEL-5506","2012-08-14","2012-08-15","1"
"CAMEL-7145","2014-01-22","2014-01-22","0"
"CAMEL-4326","2011-08-10","2011-08-10","0"
"CAMEL-5887","2012-12-17","2012-12-22","5"
"CAMEL-5641","2012-09-22","2012-09-22","0"
"CAMEL-1862","2009-07-29","2009-07-30","1"
"CAMEL-8624","2015-04-13","2015-04-13","0"
"CAMEL-7882","2014-09-30","2014-11-30","61"
"CAMEL-5472","2012-07-26","2012-07-26","0"
"CAMEL-213","2007-11-13","2007-11-13","0"
"CAMEL-3850","2011-04-09","2011-04-09","0"
"CAMEL-6730","2013-09-11","2013-09-11","0"
"CAMEL-685","2008-07-08","2008-07-08","0"
"CAMEL-3637","2011-02-07","2011-02-07","0"
"CAMEL-2514","2010-03-02","2010-03-02","0"
"CAMEL-6691","2013-08-31","2013-08-31","0"
"CAMEL-4436","2011-09-10","2011-09-10","0"
"CAMEL-7194","2014-02-12","2014-03-05","21"
"CAMEL-914","2008-09-17","2008-09-18","1"
"CAMEL-587","2008-06-08","2008-06-11","3"
"CAMEL-2129","2009-11-03","2009-11-11","8"
"CAMEL-6549","2013-07-14","2013-07-16","2"
"CAMEL-194","2007-10-30","2007-11-14","15"
"CAMEL-7938","2014-10-21","2014-11-20","30"
"CAMEL-1062","2008-11-07","2008-11-07","0"
"CAMEL-8247","2015-01-15","2015-01-15","0"
"CAMEL-8045","2014-11-13","2014-11-13","0"
"CAMEL-5224","2012-04-26","2012-04-29","3"
"CAMEL-894","2008-09-13","2008-09-13","0"
"CAMEL-548","2008-05-24","2008-05-25","1"
"CAMEL-7296","2014-03-14","2014-03-28","14"
"CAMEL-688","2008-07-10","2008-07-10","0"
"CAMEL-3479","2011-01-03","2011-01-03","0"
"CAMEL-8185","2014-12-26","2015-01-04","9"
"CAMEL-1257","2009-01-14","2009-01-14","0"
"CAMEL-2986","2010-07-22","2010-07-22","0"
"CAMEL-6459","2013-06-14","2013-07-23","39"
"CAMEL-4733","2011-12-02","2011-12-03","1"
"CAMEL-3670","2011-02-16","2011-02-16","0"
"CAMEL-7173","2014-02-05","2014-02-05","0"
"CAMEL-2145","2009-11-06","2009-11-06","0"
"CAMEL-5712","2012-10-18","2012-10-18","0"
"CAMEL-2748","2010-05-24","2010-05-24","0"
"CAMEL-8788","2015-05-21","2015-05-21","0"
"CAMEL-5098","2012-03-16","2012-03-21","5"
"CAMEL-1095","2008-11-16","2008-11-21","5"
"CAMEL-8148","2014-12-11","2014-12-12","1"
"CAMEL-8122","2014-12-04","2014-12-05","1"
"CAMEL-1924","2009-08-20","2009-08-24","4"
"CAMEL-3862","2011-04-14","2011-04-16","2"
"CAMEL-1930","2009-08-24","2009-10-13","50"
"CAMEL-5110","2012-03-21","2012-03-21","0"
"CAMEL-1912","2009-08-14","2009-09-29","46"
"CAMEL-8432","2015-03-04","2015-03-04","0"
"CAMEL-5260","2012-05-09","2012-05-09","0"
"CAMEL-6627","2013-08-12","2013-08-12","0"
"CAMEL-1312","2009-02-03","2009-02-04","1"
"CAMEL-2183","2009-11-17","2009-11-17","0"
"CAMEL-4503","2011-09-29","2011-10-21","22"
"CAMEL-620","2008-06-19","2008-06-24","5"
"CAMEL-1506","2009-03-31","2009-04-02","2"
"CAMEL-5699","2012-10-10","2012-11-29","50"
"CAMEL-8911","2015-06-28","2015-07-01","3"
"CAMEL-7866","2014-09-26","2014-09-26","0"
"CAMEL-7069","2013-12-13","2014-01-29","47"
"CAMEL-4486","2011-09-25","2011-09-25","0"
"CAMEL-1716","2009-06-15","2009-06-16","1"
"CAMEL-653","2008-06-30","2008-07-02","2"
"CAMEL-4491","2011-09-27","2011-10-25","28"
"CAMEL-6743","2013-09-13","2013-09-13","0"
"CAMEL-5757","2012-10-29","2012-11-02","4"
"CAMEL-1411","2009-03-03","2009-03-03","0"
"CAMEL-5115","2012-03-25","2012-03-31","6"
"CAMEL-6702","2013-09-03","2013-09-03","0"
"CAMEL-901","2008-09-14","2008-10-22","38"
"CAMEL-4211","2011-07-12","2011-07-12","0"
"CAMEL-5580","2012-09-07","2012-09-09","2"
"CAMEL-1477","2009-03-23","2009-03-23","0"
"CAMEL-7557","2014-06-30","2014-07-04","4"
"CAMEL-715","2008-07-14","2008-07-24","10"
"CAMEL-6152","2013-03-09","2013-03-21","12"
"CAMEL-154","2007-09-24","2007-09-25","1"
"CAMEL-7502","2014-06-12","2014-06-13","1"
"CAMEL-5331","2012-06-04","2012-06-15","11"
"CAMEL-922","2008-09-19","2008-09-19","0"
"CAMEL-3805","2011-03-25","2011-03-25","0"
"CAMEL-782","2008-08-05","2008-08-27","22"
"CAMEL-8639","2015-04-15","2015-07-18","94"
"CAMEL-278","2007-12-26","2008-01-18","23"
"CAMEL-7953","2014-10-24","2014-11-30","37"
"CAMEL-6920","2013-10-31","2013-11-10","10"
"CAMEL-7189","2014-02-10","2014-06-19","129"
"CAMEL-3007","2010-07-29","2010-08-04","6"
"CAMEL-3709","2011-02-23","2011-02-24","1"
"CAMEL-2227","2009-11-25","2009-11-25","0"
"CAMEL-7994","2014-11-03","2014-11-04","1"
"CAMEL-4099","2011-06-13","2011-06-13","0"
"CAMEL-3107","2010-09-06","2010-09-06","0"
"CAMEL-7446","2014-05-20","2014-05-20","0"
"CAMEL-7391","2014-04-24","2014-04-24","0"
"CAMEL-6573","2013-07-24","2013-07-30","6"
"CAMEL-5766","2012-11-02","2012-11-02","0"
"CAMEL-2362","2010-01-14","2010-01-15","1"
"CAMEL-3928","2011-05-02","2011-05-04","2"
"CAMEL-5049","2012-02-28","2012-02-28","0"
"CAMEL-7100","2013-12-27","2014-01-03","7"
"CAMEL-5964","2013-01-13","2013-01-13","0"
"CAMEL-6414","2013-06-02","2013-07-09","37"
"CAMEL-7762","2014-08-29","2014-08-30","1"
"CAMEL-2111","2009-10-27","2009-10-27","0"
"CAMEL-5542","2012-08-27","2012-08-27","0"
"CAMEL-4737","2011-12-02","2011-12-04","2"
"CAMEL-1614","2009-05-14","2009-05-14","0"
"CAMEL-8758","2015-05-08","2015-05-10","2"
"CAMEL-6243","2013-04-05","2013-10-20","198"
"CAMEL-7900","2014-10-09","2014-10-11","2"
"CAMEL-912","2008-09-16","2008-09-17","1"
"CAMEL-8401","2015-02-25","2015-02-26","1"
"CAMEL-593","2008-06-08","2008-06-09","1"
"CAMEL-7820","2014-09-15","2014-11-30","76"
"CAMEL-3100","2010-09-02","2010-09-02","0"
"CAMEL-4166","2011-06-30","2011-06-30","0"
"CAMEL-6464","2013-06-17","2013-06-20","3"
"CAMEL-7415","2014-05-06","2014-05-24","18"
"CAMEL-7279","2014-03-07","2014-03-07","0"
"CAMEL-8574","2015-03-30","2015-03-30","0"
"CAMEL-2942","2010-07-13","2010-07-14","1"
"CAMEL-5864","2012-12-11","2012-12-12","1"
"CAMEL-2566","2010-03-22","2010-03-22","0"
"CAMEL-7977","2014-10-28","2014-10-31","3"
"CAMEL-5540","2012-08-25","2012-08-25","0"
"CAMEL-6516","2013-07-08","2013-07-10","2"
"CAMEL-1034","2008-10-29","2008-10-30","1"
"CAMEL-334","2008-02-13","2008-02-13","0"
"CAMEL-2698","2010-05-06","2010-05-06","0"
"CAMEL-384","2008-03-12","2008-03-14","2"
"CAMEL-1086","2008-11-14","2008-11-14","0"
"CAMEL-6823","2013-10-04","2013-10-12","8"
"CAMEL-8241","2015-01-13","2015-02-22","40"
"CAMEL-3497","2011-01-05","2011-01-08","3"
"CAMEL-520","2008-05-16","2008-08-30","106"
"CAMEL-6593","2013-07-31","2013-08-23","23"
"CAMEL-2793","2010-06-04","2010-06-07","3"
"CAMEL-6024","2013-01-30","2013-01-30","0"
"CAMEL-7603","2014-07-16","2014-08-13","28"
"CAMEL-4649","2011-11-09","2011-11-09","0"
"CAMEL-5357","2012-06-11","2012-06-12","1"
"CAMEL-8051","2014-11-14","2014-11-14","0"
"CAMEL-5536","2012-08-22","2012-09-27","36"
"CAMEL-1864","2009-07-30","2009-07-30","0"
"CAMEL-2778","2010-06-02","2010-06-02","0"
"CAMEL-3499","2011-01-05","2011-01-06","1"
"CAMEL-3702","2011-02-22","2011-04-12","49"
"CAMEL-4057","2011-06-06","2011-06-10","4"
"CAMEL-7343","2014-04-04","2014-04-04","0"
"CAMEL-1794","2009-07-03","2009-11-19","139"
"CAMEL-2395","2010-01-24","2010-01-24","0"
"CAMEL-7568","2014-07-02","2014-09-01","61"
"CAMEL-6035","2013-02-04","2013-02-05","1"
"CAMEL-4985","2012-02-06","2012-02-06","0"
"CAMEL-5653","2012-09-27","2012-09-27","0"
"CAMEL-3233","2010-10-14","2010-10-14","0"
"CAMEL-200","2007-11-02","2008-02-08","98"
"CAMEL-6025","2013-01-31","2013-02-01","1"
"CAMEL-5102","2012-03-16","2012-03-16","0"
"CAMEL-6253","2013-04-09","2013-06-03","55"
"CAMEL-744","2008-07-22","2008-07-25","3"
"CAMEL-5048","2012-02-28","2012-02-28","0"
"CAMEL-2952","2010-07-15","2010-07-17","2"
"CAMEL-6358","2013-05-14","2013-05-22","8"
"CAMEL-1334","2009-02-11","2009-02-11","0"
"CAMEL-2313","2009-12-24","2009-12-24","0"
"CAMEL-8578","2015-03-31","2015-07-14","105"
"CAMEL-1292","2009-01-23","2009-01-23","0"
"CAMEL-6086","2013-02-17","2013-11-11","267"
"CAMEL-4682","2011-11-15","2011-11-15","0"
"CAMEL-159","2007-09-26","2008-12-19","450"
"CAMEL-2002","2009-09-11","2009-09-11","0"
"CAMEL-2972","2010-07-20","2010-07-27","7"
"CAMEL-6416","2013-06-03","2013-06-03","0"
"CAMEL-273","2007-12-20","2007-12-20","0"
"CAMEL-2577","2010-03-26","2010-03-29","3"
"CAMEL-1646","2009-05-25","2009-05-25","0"
"CAMEL-4026","2011-05-28","2011-07-23","56"
"CAMEL-6284","2013-04-15","2013-05-01","16"
"CAMEL-5747","2012-10-26","2012-10-30","4"
"CAMEL-1414","2009-03-03","2009-03-03","0"
"CAMEL-6793","2013-09-27","2013-10-17","20"
"CAMEL-2851","2010-06-24","2010-06-25","1"
"CAMEL-3812","2011-03-28","2011-03-28","0"
"CAMEL-3377","2010-11-29","2010-11-29","0"
"CAMEL-7852","2014-09-23","2014-09-23","0"
"CAMEL-80","2007-07-27","2007-08-20","24"
"CAMEL-5657","2012-09-27","2012-09-27","0"
"CAMEL-6123","2013-03-04","2013-03-22","18"
"CAMEL-4231","2011-07-15","2011-07-15","0"
"CAMEL-1196","2008-12-18","2008-12-18","0"
"CAMEL-3143","2010-09-21","2010-09-22","1"
"CAMEL-793","2008-08-08","2008-08-08","0"
"CAMEL-5227","2012-04-27","2012-04-27","0"
"CAMEL-851","2008-08-26","2008-09-01","6"
"CAMEL-3464","2010-12-24","2010-12-24","0"
"CAMEL-1753","2009-06-24","2009-06-24","0"
"CAMEL-3193","2010-10-04","2010-10-05","1"
"CAMEL-787","2008-08-06","2008-08-07","1"
"CAMEL-2215","2009-11-24","2009-11-24","0"
"CAMEL-6373","2013-05-17","2013-05-17","0"
"CAMEL-7311","2014-03-19","2014-03-19","0"
"CAMEL-6168","2013-03-16","2013-03-21","5"
"CAMEL-248","2007-11-29","2007-11-30","1"
"CAMEL-3124","2010-09-14","2010-09-17","3"
"CAMEL-3560","2011-01-19","2011-01-19","0"
"CAMEL-5621","2012-09-17","2012-09-27","10"
"CAMEL-7159","2014-01-31","2014-02-03","3"
"CAMEL-8194","2014-12-30","2015-01-04","5"
"CAMEL-4083","2011-06-10","2011-06-12","2"
"CAMEL-7112","2014-01-07","2014-02-06","30"
"CAMEL-8945","2015-07-09","2015-07-09","0"
"CAMEL-5022","2012-02-20","2012-02-21","1"
"CAMEL-3861","2011-04-14","2011-04-14","0"
"CAMEL-7757","2014-08-27","2014-08-29","2"
"CAMEL-785","2008-08-06","2008-08-06","0"
"CAMEL-6757","2013-09-16","2013-09-17","1"
"CAMEL-5925","2013-01-03","2013-01-05","2"
"CAMEL-8914","2015-06-29","2015-07-01","2"
"CAMEL-727","2008-07-15","2008-07-15","0"
"CAMEL-8900","2015-06-24","2015-06-25","1"
"CAMEL-6856","2013-10-11","2013-10-11","0"
"CAMEL-1983","2009-09-03","2009-09-07","4"
"CAMEL-643","2008-06-27","2008-06-27","0"
"CAMEL-6662","2013-08-22","2013-08-22","0"
"CAMEL-2319","2009-12-24","2009-12-24","0"
"CAMEL-1883","2009-08-06","2009-08-06","0"
"CAMEL-795","2008-08-08","2008-08-08","0"
"CAMEL-8683","2015-04-22","2015-04-23","1"
"CAMEL-8718","2015-04-29","2015-05-07","8"
"CAMEL-7398","2014-04-28","2014-05-04","6"
"CAMEL-6540","2013-07-11","2013-07-11","0"
"CAMEL-5268","2012-05-09","2012-05-22","13"
"CAMEL-6514","2013-07-05","2013-07-10","5"
"CAMEL-7021","2013-11-27","2013-11-28","1"
"CAMEL-317","2008-02-04","2008-02-06","2"
"CAMEL-4401","2011-08-31","2011-09-13","13"
"CAMEL-1764","2009-06-27","2009-06-27","0"
"CAMEL-667","2008-07-04","2008-07-04","0"
"CAMEL-8213","2015-01-07","2015-01-09","2"
"CAMEL-7598","2014-07-14","2014-07-24","10"
"CAMEL-7821","2014-09-15","2015-02-15","153"
"CAMEL-8339","2015-02-12","2015-02-12","0"
"CAMEL-921","2008-09-19","2008-09-19","0"
"CAMEL-1865","2009-07-30","2009-07-30","0"
"CAMEL-4076","2011-06-09","2011-06-10","1"
"CAMEL-4970","2012-02-02","2012-02-06","4"
"CAMEL-4311","2011-08-06","2011-08-07","1"
"CAMEL-1277","2009-01-20","2009-01-20","0"
"CAMEL-7978","2014-10-28","2015-04-22","176"
"CAMEL-7241","2014-02-25","2014-02-28","3"
"CAMEL-6948","2013-11-08","2013-11-09","1"
"CAMEL-373","2008-03-07","2008-03-07","0"
"CAMEL-7068","2013-12-13","2013-12-14","1"
"CAMEL-2216","2009-11-24","2009-11-24","0"
"CAMEL-6602","2013-08-02","2013-08-08","6"
"CAMEL-4068","2011-06-07","2011-06-07","0"
"CAMEL-8505","2015-03-18","2015-03-18","0"
"CAMEL-5196","2012-04-20","2012-04-20","0"
"CAMEL-5694","2012-10-09","2012-10-09","0"
"CAMEL-6404","2013-05-29","2013-05-31","2"
"CAMEL-8864","2015-06-13","2015-06-23","10"
"CAMEL-8885","2015-06-18","2015-07-09","21"
"CAMEL-5225","2012-04-26","2012-06-08","43"
"CAMEL-6690","2013-08-31","2013-09-16","16"
"CAMEL-842","2008-08-21","2008-08-21","0"
"CAMEL-3185","2010-10-01","2010-10-01","0"
"CAMEL-3757","2011-03-05","2011-03-05","0"
"CAMEL-8673","2015-04-20","2015-04-22","2"
"CAMEL-7730","2014-08-21","2014-08-22","1"
"CAMEL-2155","2009-11-10","2009-11-10","0"
"CAMEL-7587","2014-07-09","2014-07-10","1"
"CAMEL-2165","2009-11-12","2009-11-18","6"
"CAMEL-2940","2010-07-12","2010-07-13","1"
"CAMEL-9019","2015-07-26","2015-07-26","0"
"CAMEL-634","2008-06-24","2008-07-01","7"
"CAMEL-7057","2013-12-10","2013-12-14","4"
"CAMEL-697","2008-07-11","2008-07-11","0"
"CAMEL-6068","2013-02-11","2013-02-12","1"
"CAMEL-692","2008-07-10","2008-07-10","0"
"CAMEL-5761","2012-10-30","2012-11-02","3"
"CAMEL-6843","2013-10-09","2013-10-10","1"
"CAMEL-6796","2013-09-28","2013-09-28","0"
"CAMEL-1108","2008-11-21","2008-11-27","6"
"CAMEL-4370","2011-08-23","2011-08-24","1"
"CAMEL-3873","2011-04-16","2011-04-16","0"
"CAMEL-2476","2010-02-17","2010-02-17","0"
"CAMEL-3489","2011-01-04","2011-01-05","1"
"CAMEL-5837","2012-11-30","2013-03-21","111"
"CAMEL-6996","2013-11-21","2013-11-21","0"
"CAMEL-3276","2010-10-25","2010-10-26","1"
"CAMEL-7192","2014-02-11","2014-02-12","1"
"CAMEL-7207","2014-02-14","2014-02-18","4"
"CAMEL-5212","2012-04-24","2012-04-29","5"
"CAMEL-7653","2014-07-31","2014-08-04","4"
"CAMEL-6845","2013-10-09","2013-10-10","1"
"CAMEL-7005","2013-11-24","2013-11-24","0"
"CAMEL-6499","2013-06-28","2013-07-02","4"
"CAMEL-7271","2014-03-05","2014-04-28","54"
"CAMEL-374","2008-03-07","2008-03-24","17"
"CAMEL-5199","2012-04-20","2012-04-22","2"
"CAMEL-1671","2009-06-04","2009-06-05","1"
"CAMEL-7578","2014-07-04","2014-07-06","2"
"CAMEL-804","2008-08-09","2008-08-09","0"
"CAMEL-1525","2009-04-09","2009-04-10","1"
"CAMEL-4857","2012-01-03","2012-09-25","266"
"CAMEL-7586","2014-07-08","2014-07-20","12"
"CAMEL-6861","2013-10-14","2013-10-15","1"
"CAMEL-1063","2008-11-08","2008-11-12","4"
"CAMEL-4742","2011-12-05","2011-12-05","0"
"CAMEL-4672","2011-11-12","2011-11-12","0"
"CAMEL-1936","2009-08-25","2009-08-25","0"
"CAMEL-5556","2012-09-01","2012-09-10","9"
"CAMEL-3860","2011-04-14","2011-04-15","1"
"CAMEL-1057","2008-11-07","2008-11-07","0"
"CAMEL-2033","2009-09-22","2009-09-22","0"
"CAMEL-2498","2010-02-25","2010-02-25","0"
"CAMEL-6987","2013-11-20","2013-11-20","0"
"CAMEL-8520","2015-03-20","2015-03-20","0"
"CAMEL-3458","2010-12-23","2010-12-23","0"
"CAMEL-7805","2014-09-11","2014-09-11","0"
"CAMEL-1611","2009-05-13","2009-05-15","2"
"CAMEL-8336","2015-02-11","2015-02-11","0"
"CAMEL-4828","2011-12-23","2011-12-24","1"
"CAMEL-2425","2010-01-29","2010-01-31","2"
"CAMEL-7275","2014-03-06","2014-03-06","0"
"CAMEL-2694","2010-05-05","2010-05-07","2"
"CAMEL-4489","2011-09-26","2011-10-09","13"
"CAMEL-1878","2009-08-05","2009-08-05","0"
"CAMEL-6434","2013-06-06","2013-06-06","0"
"CAMEL-4650","2011-11-09","2011-11-15","6"
"CAMEL-4472","2011-09-21","2011-09-21","0"
"CAMEL-4213","2011-07-12","2011-09-12","62"
"CAMEL-2376","2010-01-18","2010-01-19","1"
"CAMEL-957","2008-10-02","2008-10-02","0"
"CAMEL-4925","2012-01-20","2012-01-23","3"
"CAMEL-5748","2012-10-27","2013-01-21","86"
"CAMEL-1977","2009-09-02","2009-09-14","12"
"CAMEL-6280","2013-04-14","2013-04-17","3"
"CAMEL-3942","2011-05-05","2011-05-09","4"
"CAMEL-4165","2011-06-30","2011-06-30","0"
"CAMEL-243","2007-11-23","2007-11-27","4"
"CAMEL-4149","2011-06-24","2011-06-26","2"
"CAMEL-9013","2015-07-24","2015-07-24","0"
"CAMEL-6335","2013-05-06","2013-07-30","85"
"CAMEL-7132","2014-01-13","2014-01-28","15"
"CAMEL-906","2008-09-16","2008-09-16","0"
"CAMEL-2266","2009-12-08","2010-01-29","52"
"CAMEL-192","2007-10-26","2007-10-26","0"
"CAMEL-3989","2011-05-18","2011-06-10","23"
"CAMEL-1957","2009-08-29","2009-08-29","0"
"CAMEL-7338","2014-04-02","2014-04-15","13"
"CAMEL-140","2007-09-10","2007-10-01","21"
"CAMEL-5453","2012-07-17","2013-03-25","251"
"CAMEL-7070","2013-12-16","2013-12-16","0"
"CAMEL-6004","2013-01-24","2013-06-23","150"
"CAMEL-6275","2013-04-14","2013-04-17","3"
"CAMEL-7931","2014-10-20","2014-10-20","0"
"CAMEL-6548","2013-07-13","2013-07-14","1"
"CAMEL-2635","2010-04-12","2010-04-17","5"
"CAMEL-5005","2012-02-14","2012-02-15","1"
"CAMEL-3231","2010-10-13","2010-10-14","1"
"CAMEL-2208","2009-11-21","2009-11-21","0"
"CAMEL-3056","2010-08-14","2010-08-14","0"
"CAMEL-2692","2010-05-05","2010-05-12","7"
"CAMEL-3348","2010-11-19","2010-11-22","3"
"CAMEL-7570","2014-07-03","2014-07-03","0"
"CAMEL-3082","2010-08-26","2010-08-26","0"
"CAMEL-7824","2014-09-15","2014-09-19","4"
