project,file,sha,author,author_file_tot_added,author_file_added_this_commit,file_tot_added,author_file_tot_deleted,author_file_deleted_this_commit,file_tot_deleted,author_file_commits,file_tot_commits,current_lines_authored,current_file_size,current_comment_lines,max_current_author,total_current_authors,commit_date,bug_fix,fixed_bugs,affected_versions,implicated
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeer.java,bbc3fdc9973cf02256539a794b617c9b0da5b81f,Benjamin Reed,3,3,3,3,3,3,1,1,520,520,115,520,1,2007-11-06 17:15:39 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,3eed1f68e7fcf50b54e67afff46c205c7762da7e,Andrew Kornev,728,728,728,706,706,706,1,1,728,728,85,728,1,2007-11-08 01:01:42 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/PurgeTxnLog.java,03b424d305d37caffb28dcb35122380c83d953d3,Andrew Kornev,83,83,83,0,0,0,1,1,83,83,24,83,1,2007-11-08 01:02:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/AsyncTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,195,195,195,0,0,0,1,1,195,195,1,195,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/GenerateLoad.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,490,490,490,0,0,0,1,1,490,490,10,490,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/OOMTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,128,128,128,0,0,0,1,1,128,128,15,128,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/ClientTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,295,295,295,0,0,0,1,1,295,295,16,295,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/SessionTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,67,67,67,0,0,0,1,1,67,67,5,67,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/RecoveryTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,122,122,122,0,0,0,1,1,122,122,13,122,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/QuorumTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,85,85,85,0,0,0,1,1,85,85,0,85,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/SledgeHammer.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,97,97,97,0,0,0,1,1,97,97,6,97,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/ZooKeeperTestClient.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,388,388,388,0,0,0,1,1,388,388,0,388,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/CreateHammerTest.java,2cc64f54fdf857437ac7325639afdb67bbfb0388,Benjamin Reed,47,47,47,0,0,0,1,1,47,47,6,47,1,2007-11-09 00:36:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeer.java,11d2d6fd92acf9abc762c41e0f7b91c5acc89f4f,Benjamin Reed,4,1,4,4,1,4,2,2,520,520,115,520,1,2007-11-09 01:42:34 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderZooKeeperServer.java,11d2d6fd92acf9abc762c41e0f7b91c5acc89f4f,Benjamin Reed,1,1,1,1,1,1,1,1,76,76,27,76,1,2007-11-09 01:42:34 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,11d2d6fd92acf9abc762c41e0f7b91c5acc89f4f,Benjamin Reed,1,1,1,1,1,1,1,1,147,147,30,147,1,2007-11-09 01:42:34 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/TestHammer.java,abe4a0f6f2a45a366af7a9aa88b05c3822ec8723,mahadevkonar,46,46,46,0,0,0,1,1,2,46,6,44,2,2007-11-09 19:47:39 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/CreateHammerTest.java,abe4a0f6f2a45a366af7a9aa88b05c3822ec8723,mahadevkonar,0,0,47,47,47,47,1,2,0,0,0,44,2,2007-11-09 19:47:39 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/CreateHammerTest.java,abe4a0f6f2a45a366af7a9aa88b05c3822ec8723,Benjamin Reed,47,0,47,0,0,47,1,2,0,0,0,44,2,2007-11-09 19:47:39 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerHandler.java,39468c6987bfe3a65b583a44d70dacf29f1347c9,Benjamin Reed,1,1,1,1,1,1,1,1,323,323,51,323,1,2007-11-12 17:50:53 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,7656b3a37f3052d82ddc8645c04738a7423e05dd,mahadevkonar,1,1,1,1,1,1,1,1,1,516,81,515,2,2007-11-12 23:43:44 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooLog.java,7656b3a37f3052d82ddc8645c04738a7423e05dd,mahadevkonar,7,7,7,7,7,7,1,1,7,355,24,348,2,2007-11-12 23:43:44 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/JRecord.java,f78983413beb34dfb45d8e417fad32715e83d836,mahadevkonar,2,2,2,0,0,0,1,1,2,508,29,506,2,2007-11-19 21:45:23 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/JBoolean.java,e82d24b63d7efb6d75ac0bf8c55989c162657f69,Andrew Kornev,1,1,1,1,1,1,1,1,1,43,22,42,2,2007-11-28 00:35:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/JRecord.java,e82d24b63d7efb6d75ac0bf8c55989c162657f69,mahadevkonar,2,0,9,0,0,7,1,2,2,508,29,499,3,2007-11-28 00:35:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/JRecord.java,e82d24b63d7efb6d75ac0bf8c55989c162657f69,Andrew Kornev,7,7,9,7,7,7,1,2,7,508,29,499,3,2007-11-28 00:35:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/CGenerator.java,e82d24b63d7efb6d75ac0bf8c55989c162657f69,Andrew Kornev,3,3,3,2,2,2,1,1,3,80,35,77,2,2007-11-28 00:35:29 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/AsyncTest.java,7c0ef00582fbaa8d91c43da7b19e30946eab1928,Benjamin Reed,195,0,195,3,3,3,2,2,192,192,1,192,1,2007-11-29 18:24:51 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/TestHammer.java,7c0ef00582fbaa8d91c43da7b19e30946eab1928,mahadevkonar,46,0,47,0,0,1,1,2,2,46,6,44,2,2007-11-29 18:24:51 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/TestHammer.java,7c0ef00582fbaa8d91c43da7b19e30946eab1928,Benjamin Reed,1,1,47,1,1,1,1,2,44,46,6,44,2,2007-11-29 18:24:51 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/GenerateLoad.java,7c0ef00582fbaa8d91c43da7b19e30946eab1928,Benjamin Reed,506,16,506,24,24,24,2,2,482,482,10,482,1,2007-11-29 18:24:51 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,7c0ef00582fbaa8d91c43da7b19e30946eab1928,Benjamin Reed,0,0,0,1,1,1,1,1,851,851,322,851,1,2007-11-29 18:24:51 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,12,11,12,2,1,2,2,2,157,157,30,157,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/Request.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,3,3,3,0,0,0,1,1,167,167,35,167,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/ProposalRequestProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,20,20,20,6,6,6,1,1,73,73,23,73,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,19,19,19,2,1,2,2,2,869,869,327,869,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerHandler.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,16,15,16,5,4,5,2,2,334,334,51,334,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,2,2,2,0,0,0,1,1,432,432,32,432,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Follower.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,14,14,14,0,0,0,1,1,343,343,71,343,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/SendAckRequestProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,9,9,9,6,6,6,1,1,49,49,16,49,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerRequestProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,1,1,1,0,0,0,1,1,92,92,22,92,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/CommitProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,9,9,9,0,0,0,1,1,170,170,49,170,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Leader.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,80,80,80,16,16,16,1,1,570,570,183,570,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ZooDefs.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,2,2,2,0,0,0,1,1,114,114,31,114,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/FinalRequestProcessor.java,9be327460d1cc4261874416df6dd18f9384443d5,Benjamin Reed,8,8,8,0,0,0,1,1,235,235,29,235,1,2007-12-05 23:34:16 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/QuorumTest.java,956f2e3d7761f941466fda8f5961d50a0abe49df,mahadevkonar,2,2,87,2,2,2,1,2,2,85,0,83,2,2007-12-08 01:13:51 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/QuorumTest.java,956f2e3d7761f941466fda8f5961d50a0abe49df,Benjamin Reed,85,0,87,0,0,2,1,2,83,85,0,83,2,2007-12-08 01:13:51 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/SessionTest.java,eba45778eeb5c9800656ca71dc7b57e3fcccd261,mahadevkonar,29,29,96,0,0,0,1,2,29,96,13,67,2,2007-12-10 22:40:04 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/SessionTest.java,eba45778eeb5c9800656ca71dc7b57e3fcccd261,Benjamin Reed,67,0,96,0,0,0,1,2,67,96,13,67,2,2007-12-10 22:40:04 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,056bb5f64a00559cfc3dfc87a6a1eec04b26a71c,Benjamin Reed,3,1,3,0,0,0,2,2,433,433,32,433,1,2007-12-11 18:48:14 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerSessionTracker.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,mahadevkonar,9,9,9,4,4,4,1,1,9,84,23,75,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,mahadevkonar,7,7,8,0,0,1,1,2,7,83,27,76,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,Benjamin Reed,1,0,8,1,0,1,1,2,76,83,27,76,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,mahadevkonar,2,2,730,2,2,708,1,2,2,728,85,726,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,Andrew Kornev,728,0,730,706,0,708,1,2,726,728,85,726,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,mahadevkonar,1,1,13,1,1,3,1,3,1,157,30,156,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,Benjamin Reed,12,0,13,2,0,3,2,3,156,157,30,156,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java,a9cb7065933fb7eaa5742208ee6531fd524a147b,mahadevkonar,14,14,14,5,5,5,1,1,14,213,23,199,2,2007-12-12 20:09:20 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeer.java,d3a492727b67208610f8eba2aa8b9ba501aa7fb5,mahadevkonar,8,8,12,1,1,5,1,3,8,527,118,519,2,2007-12-13 23:20:51 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeer.java,d3a492727b67208610f8eba2aa8b9ba501aa7fb5,Benjamin Reed,4,0,12,4,0,5,2,3,519,527,118,519,2,2007-12-13 23:20:51 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerHandler.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,53,53,69,3,3,8,1,3,53,384,62,331,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerHandler.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,16,0,69,5,0,8,2,3,331,384,62,331,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ClientCnxn.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,4,4,4,1,1,1,1,1,4,807,75,803,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,122,120,850,4,2,710,2,3,122,846,93,724,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,5876b082094b8aace34cdb83167999bc72df698e,Andrew Kornev,728,0,850,706,0,710,1,3,724,846,93,724,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/Request.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,20,20,23,0,0,0,1,2,20,187,35,167,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/Request.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,3,0,23,0,0,0,1,2,167,187,35,167,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Follower.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,22,22,36,5,5,5,1,2,22,360,72,338,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Follower.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,14,0,36,0,0,5,1,2,338,360,72,338,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooLog.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,12,5,12,8,1,8,2,2,12,359,32,347,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/FinalRequestProcessor.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,12,12,20,1,1,1,1,2,12,246,32,234,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/FinalRequestProcessor.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,8,0,20,0,0,1,1,2,234,246,32,234,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Leader.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,17,17,97,1,1,17,1,2,17,586,192,569,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Leader.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,80,0,97,16,0,17,1,2,569,586,192,569,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,9,8,21,2,1,4,2,4,9,164,34,155,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java,5876b082094b8aace34cdb83167999bc72df698e,Benjamin Reed,12,0,21,2,0,4,2,4,155,164,34,155,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java,5876b082094b8aace34cdb83167999bc72df698e,mahadevkonar,15,1,15,5,0,5,2,2,15,214,23,199,2,2007-12-14 18:57:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java,bd7e5d546292b3e0d9b5e301d74fb379a21889c9,mahadevkonar,15,0,15,6,1,6,3,3,14,213,23,199,2,2007-12-14 18:59:25 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/compiler/CGenerator.java,2dcbbabdd53b6ceb57a6d1eab081cbc1bef6faa1,Andrew Kornev,7,4,7,2,0,2,2,2,7,84,36,77,2,2008-01-10 00:39:30 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,289e20c8df13868d90432072051c8a51f108b907,Benjamin Reed,3,0,9,0,0,0,2,3,433,439,38,433,2,2008-01-24 23:11:11 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,289e20c8df13868d90432072051c8a51f108b907,Andrew Kornev,6,6,9,0,0,0,1,3,6,439,38,433,2,2008-01-24 23:11:11 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ClientCnxn.java,c874b4a2a85bae2bd0c382a83c9248fd93c4c594,mahadevkonar,4,0,10,1,0,1,1,2,4,813,75,803,3,2008-01-28 20:31:35 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ClientCnxn.java,c874b4a2a85bae2bd0c382a83c9248fd93c4c594,Andrew Kornev,6,6,10,0,0,1,1,2,6,813,75,803,3,2008-01-28 20:31:35 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/AsyncTest.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,mahadevkonar,1,1,196,1,1,4,1,3,1,192,1,191,2,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/test/com/yahoo/zookeeper/test/AsyncTest.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,Benjamin Reed,195,0,196,3,0,4,2,3,191,192,1,191,2,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,mahadevkonar,124,2,852,6,2,712,3,4,124,846,93,722,2,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,Andrew Kornev,728,0,852,706,0,712,1,4,722,846,93,722,2,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,mahadevkonar,19,4,19,10,4,10,4,4,18,213,23,195,2,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,mahadevkonar,0,0,19,1,1,3,1,3,0,868,327,868,1,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,031d8f816d764a21e6ffda5f0baecca264b1f50c,Benjamin Reed,19,0,19,2,0,3,2,3,868,868,327,868,1,2008-01-30 18:43:29 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/Version.java,b31849038d215f5bc93076330887212d4b922835,Andrew Kornev,5,5,5,0,0,0,1,1,5,5,0,5,1,2008-02-17 01:17:14 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/Version.java,a014175b96addcc45ee5d8b970edf8d8858ca558,Andrew Kornev,6,1,6,1,1,1,2,2,5,5,0,5,1,2008-02-17 01:32:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/Version.java,bbad5b97da4036158383c8cbc751c300c61012f2,Andrew Kornev,8,2,8,2,1,2,3,3,6,6,0,6,1,2008-02-17 01:49:46 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/Version.java,58373274d5409edac47bf6af948629e7cc9cdfd5,Andrew Kornev,9,1,9,3,1,3,4,4,6,6,0,6,1,2008-02-17 01:54:37 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/jute/BinaryInputArchive.java,6528fec1d04e7bbf041c6557958bc1794435fccb,Benjamin Reed,11,11,11,1,1,1,1,1,132,132,22,132,1,2008-02-21 15:46:48 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/NIOServerCnxn.java,6528fec1d04e7bbf041c6557958bc1794435fccb,Benjamin Reed,1,1,1,1,1,1,1,1,815,815,111,815,1,2008-02-21 15:46:48 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/version/util/VerGen.java,0978807acb976c14fda4b90d108b22b865e4a77a,Andrew Kornev,93,93,93,0,0,0,1,1,93,93,19,93,1,2008-02-21 22:19:46 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/Version.java,0978807acb976c14fda4b90d108b22b865e4a77a,Andrew Kornev,66,57,66,6,3,6,5,5,60,60,11,60,1,2008-02-21 22:19:46 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeerConfig.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Andrew Kornev,181,181,181,0,0,0,1,1,181,181,0,181,1,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,mahadevkonar,124,0,895,6,0,736,3,5,123,865,106,742,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Andrew Kornev,771,43,895,730,24,736,2,5,742,865,106,742,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderElection.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Andrew Kornev,3,3,3,3,3,3,1,1,3,199,24,196,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/ProposalRequestProcessor.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Benjamin Reed,20,0,24,6,0,10,1,2,69,73,23,69,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/quorum/ProposalRequestProcessor.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Andrew Kornev,4,4,24,4,4,10,1,2,4,73,23,69,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/ServerConfig.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Andrew Kornev,51,51,51,0,0,0,1,1,51,51,0,51,1,2008-02-24 00:49:31 +0000,0,[],[],0.0
zookeeper,zookeeper/java/src/com/yahoo/zookeeper/server/NIOServerCnxn.java,a297e0cbbeab681cbf010da8cf56491f3bc8c91a,Benjamin Reed,1,0,6,1,0,2,1,2,814,819,111,814,2,2008-02-24 00:49:31 +0000,0,[],[],0.0
